,HOME,HOME_id,AWAY,AWAY_id,SEASON,GAMEDAY_FMT,weighted_ORPM_HOME,weighted_DRPM_HOME,weighted_ORPM_AWAY,weighted_DRPM_AWAY,HOMEWIN
1704,ATL,1610612737,SAS,1610612759,2010,2010-03-21,0.08273249274755534,0.016710302544796184,0.3577999761065089,0.021455290480697026,True
1705,WAS,1610612764,GSW,1610612744,2010,2010-04-06,-0.2929642578474786,-0.8267627614268862,-0.4529456681519132,-0.9336454185647092,True
1706,CHI,1610612741,CHA,1610612766,2010,2009-11-07,-0.2698346582149949,-0.046032336467389516,-0.5488898091514935,0.3504840137529429,True
1707,WAS,1610612764,ATL,1610612737,2010,2010-04-10,-0.2929642578474786,-0.8267627614268862,0.08273249274755534,0.016710302544796184,False
1708,HOU,1610612745,NOP,1610612740,2010,2010-04-14,-0.12510866011774385,-0.20045315234616415,-0.18833237249716409,0.5595499972366016,False
1709,ATL,1610612737,ORL,1610612753,2010,2010-03-24,0.08273249274755534,0.016710302544796184,1.0123012835584813,0.5993072599357703,True
1710,WAS,1610612764,IND,1610612754,2010,2010-04-14,-0.2929642578474786,-0.8267627614268862,0.02342074640127612,-0.5159814693367082,True
1711,HOU,1610612745,POR,1610612757,2010,2009-10-31,-0.12510866011774385,-0.20045315234616415,0.7448694110093419,0.4289098881508565,True
1712,ATL,1610612737,CHA,1610612766,2010,2010-03-19,0.08273249274755534,0.016710302544796184,-0.5488898091514935,0.3504840137529429,True
1713,WAS,1610612764,SAS,1610612759,2010,2010-01-02,-0.2929642578474786,-0.8267627614268862,0.3577999761065089,0.021455290480697026,False
1714,ORL,1610612753,ATL,1610612737,2010,2010-01-30,1.0123012835584813,0.5993072599357703,0.08273249274755534,0.016710302544796184,True
1715,WAS,1610612764,BOS,1610612738,2010,2010-02-01,-0.2929642578474786,-0.8267627614268862,0.16667739911667218,0.7456245531408469,False
1716,WAS,1610612764,MIN,1610612750,2010,2010-02-17,-0.2929642578474786,-0.8267627614268862,-0.37545005597028397,-0.4625809954272652,True
1717,WAS,1610612764,DEN,1610612743,2010,2010-02-19,-0.2929642578474786,-0.8267627614268862,0.3037413115832176,0.2644026577671972,True
1718,HOU,1610612745,SAC,1610612758,2010,2009-11-21,-0.12510866011774385,-0.20045315234616415,-0.7926816863258956,-0.5284446696465529,True
1719,HOU,1610612745,UTA,1610612762,2010,2010-04-07,-0.12510866011774385,-0.20045315234616415,0.7595412775630566,-0.040113535021835935,True
1720,GSW,1610612744,DAL,1610612742,2010,2010-03-27,-0.4529456681519132,-0.9336454185647092,0.195820213155436,0.42205718403605097,False
1721,WAS,1610612764,MIL,1610612749,2010,2010-03-05,-0.2929642578474786,-0.8267627614268862,-0.7520995686247551,-0.21136798636167212,False
1722,ORL,1610612753,PHI,1610612755,2010,2009-10-28,1.0123012835584813,0.5993072599357703,-0.934542731502128,0.3724834255021624,True
1723,ORL,1610612753,MIL,1610612749,2010,2009-12-30,1.0123012835584813,0.5993072599357703,-0.7520995686247551,-0.21136798636167212,True
1724,GSW,1610612744,MEM,1610612763,2010,2010-03-24,-0.4529456681519132,-0.9336454185647092,-0.2388136865216781,-0.247940182241275,True
1725,GSW,1610612744,LAC,1610612746,2010,2009-11-06,-0.4529456681519132,-0.9336454185647092,-0.9770204691699579,-0.468856909371209,False
1726,GSW,1610612744,MIN,1610612750,2010,2009-11-09,-0.4529456681519132,-0.9336454185647092,-0.37545005597028397,-0.4625809954272652,True
1727,WAS,1610612764,ATL,1610612737,2010,2010-03-11,-0.2929642578474786,-0.8267627614268862,0.08273249274755534,0.016710302544796184,False
1728,WAS,1610612764,ORL,1610612753,2010,2010-03-13,-0.2929642578474786,-0.8267627614268862,1.0123012835584813,0.5993072599357703,False
1729,WAS,1610612764,CHA,1610612766,2010,2010-03-23,-0.2929642578474786,-0.8267627614268862,-0.5488898091514935,0.3504840137529429,False
1730,WAS,1610612764,UTA,1610612762,2010,2010-03-27,-0.2929642578474786,-0.8267627614268862,0.7595412775630566,-0.040113535021835935,False
1731,ATL,1610612737,CLE,1610612739,2010,2010-04-14,0.08273249274755534,0.016710302544796184,1.185424594223804,0.5244689200590348,True
1732,OKC,1610612760,PHI,1610612755,2010,2009-12-02,-0.8542229504249603,-0.4429992467902305,-0.934542731502128,0.3724834255021624,True
1733,GSW,1610612744,UTA,1610612762,2010,2010-04-13,-0.4529456681519132,-0.9336454185647092,0.7595412775630566,-0.040113535021835935,False
1734,GSW,1610612744,LAL,1610612747,2010,2010-03-15,-0.4529456681519132,-0.9336454185647092,0.817334636870838,0.7751493125503258,False
1735,GSW,1610612744,NOP,1610612740,2010,2010-03-17,-0.4529456681519132,-0.9336454185647092,-0.18833237249716409,0.5595499972366016,True
1736,GSW,1610612744,OKC,1610612760,2010,2010-04-11,-0.4529456681519132,-0.9336454185647092,-0.8542229504249603,-0.4429992467902305,True
1737,GSW,1610612744,POR,1610612757,2010,2009-11-20,-0.4529456681519132,-0.9336454185647092,0.7448694110093419,0.4289098881508565,True
1738,GSW,1610612744,PHX,1610612756,2010,2010-03-22,-0.4529456681519132,-0.9336454185647092,0.945120762432998,-1.1251904567876867,False
1739,GSW,1610612744,LAL,1610612747,2010,2009-11-28,-0.4529456681519132,-0.9336454185647092,0.817334636870838,0.7751493125503258,False
1740,OKC,1610612760,BOS,1610612738,2010,2009-12-04,-0.8542229504249603,-0.4429992467902305,0.16667739911667218,0.7456245531408469,False
1741,GSW,1610612744,MEM,1610612763,2010,2009-11-04,-0.4529456681519132,-0.9336454185647092,-0.2388136865216781,-0.247940182241275,True
1742,OKC,1610612760,MIN,1610612750,2010,2010-04-04,-0.8542229504249603,-0.4429992467902305,-0.37545005597028397,-0.4625809954272652,True
1743,ATL,1610612737,TOR,1610612761,2010,2010-04-09,0.08273249274755534,0.016710302544796184,-0.3177289934325637,-0.2713627285810588,True
1744,WAS,1610612764,HOU,1610612745,2010,2010-03-09,-0.2929642578474786,-0.8267627614268862,-0.12510866011774385,-0.20045315234616415,False
1745,HOU,1610612745,GSW,1610612744,2010,2010-02-02,-0.12510866011774385,-0.20045315234616415,-0.4529456681519132,-0.9336454185647092,True
1746,HOU,1610612745,CHA,1610612766,2010,2010-04-09,-0.12510866011774385,-0.20045315234616415,-0.5488898091514935,0.3504840137529429,True
1747,WAS,1610612764,CHI,1610612741,2010,2010-02-22,-0.2929642578474786,-0.8267627614268862,-0.2698346582149949,-0.046032336467389516,True
1748,WAS,1610612764,NYK,1610612752,2010,2010-02-26,-0.2929642578474786,-0.8267627614268862,0.2326375610515613,-0.6717021385233146,False
1749,WAS,1610612764,PHI,1610612755,2010,2009-12-22,-0.2929642578474786,-0.8267627614268862,-0.934542731502128,0.3724834255021624,True
1750,WAS,1610612764,OKC,1610612760,2010,2009-12-29,-0.2929642578474786,-0.8267627614268862,-0.8542229504249603,-0.4429992467902305,False
1751,ATL,1610612737,IND,1610612754,2010,2010-03-28,0.08273249274755534,0.016710302544796184,0.02342074640127612,-0.5159814693367082,True
1752,HOU,1610612745,CHI,1610612741,2010,2010-01-23,-0.12510866011774385,-0.20045315234616415,-0.2698346582149949,-0.046032336467389516,False
1753,HOU,1610612745,SAS,1610612759,2010,2010-02-26,-0.12510866011774385,-0.20045315234616415,0.3577999761065089,0.021455290480697026,True
1754,GSW,1610612744,ORL,1610612753,2010,2009-12-05,-0.4529456681519132,-0.9336454185647092,1.0123012835584813,0.5993072599357703,False
1755,HOU,1610612745,SAC,1610612758,2010,2010-03-03,-0.12510866011774385,-0.20045315234616415,-0.7926816863258956,-0.5284446696465529,False
1756,WAS,1610612764,BKN,1610612751,2010,2009-10-31,-0.2929642578474786,-0.8267627614268862,-0.6148266675804456,-0.4725585027434798,True
1757,ATL,1610612737,LAL,1610612747,2010,2010-03-31,0.08273249274755534,0.016710302544796184,0.817334636870838,0.7751493125503258,True
1758,WAS,1610612764,IND,1610612754,2010,2009-12-12,-0.2929642578474786,-0.8267627614268862,0.02342074640127612,-0.5159814693367082,False
1759,WAS,1610612764,MIL,1610612749,2010,2009-12-02,-0.2929642578474786,-0.8267627614268862,-0.7520995686247551,-0.21136798636167212,True
1760,HOU,1610612745,OKC,1610612760,2010,2009-11-06,-0.12510866011774385,-0.20045315234616415,-0.8542229504249603,-0.4429992467902305,True
1761,WAS,1610612764,TOR,1610612761,2010,2009-12-04,-0.2929642578474786,-0.8267627614268862,-0.3177289934325637,-0.2713627285810588,False
1762,WAS,1610612764,BOS,1610612738,2010,2009-12-10,-0.2929642578474786,-0.8267627614268862,0.16667739911667218,0.7456245531408469,False
1763,ATL,1610612737,TOR,1610612761,2010,2009-12-02,0.08273249274755534,0.016710302544796184,-0.3177289934325637,-0.2713627285810588,True
1764,ATL,1610612737,NYK,1610612752,2010,2009-12-04,0.08273249274755534,0.016710302544796184,0.2326375610515613,-0.6717021385233146,False
1765,HOU,1610612745,DEN,1610612743,2010,2010-01-27,-0.12510866011774385,-0.20045315234616415,0.3037413115832176,0.2644026577671972,False
1766,WAS,1610612764,DET,1610612765,2010,2009-11-14,-0.2929642578474786,-0.8267627614268862,0.17342456108104273,-0.6427760932216093,False
1767,HOU,1610612745,DEN,1610612743,2010,2010-03-15,-0.12510866011774385,-0.20045315234616415,0.3037413115832176,0.2644026577671972,True
1768,WAS,1610612764,PHX,1610612756,2010,2009-11-08,-0.2929642578474786,-0.8267627614268862,0.945120762432998,-1.1251904567876867,False
1769,HOU,1610612745,ATL,1610612737,2010,2010-01-25,-0.12510866011774385,-0.20045315234616415,0.08273249274755534,0.016710302544796184,False
1770,HOU,1610612745,LAL,1610612747,2010,2009-11-04,-0.12510866011774385,-0.20045315234616415,0.817334636870838,0.7751493125503258,False
1771,HOU,1610612745,ORL,1610612753,2010,2010-02-24,-0.12510866011774385,-0.20045315234616415,1.0123012835584813,0.5993072599357703,False
1772,WAS,1610612764,MEM,1610612763,2010,2010-02-24,-0.2929642578474786,-0.8267627614268862,-0.2388136865216781,-0.247940182241275,False
1773,ORL,1610612753,IND,1610612754,2010,2010-01-20,1.0123012835584813,0.5993072599357703,0.02342074640127612,-0.5159814693367082,True
1774,GSW,1610612744,CHA,1610612766,2010,2010-01-29,-0.4529456681519132,-0.9336454185647092,-0.5488898091514935,0.3504840137529429,False
1775,ORL,1610612753,BOS,1610612738,2010,2010-01-28,1.0123012835584813,0.5993072599357703,0.16667739911667218,0.7456245531408469,True
1776,HOU,1610612745,BOS,1610612738,2010,2010-03-19,-0.12510866011774385,-0.20045315234616415,0.16667739911667218,0.7456245531408469,False
1777,WAS,1610612764,ORL,1610612753,2010,2010-01-08,-0.2929642578474786,-0.8267627614268862,1.0123012835584813,0.5993072599357703,True
1778,WAS,1610612764,NOP,1610612740,2010,2010-01-10,-0.2929642578474786,-0.8267627614268862,-0.18833237249716409,0.5595499972366016,False
1779,WAS,1610612764,DET,1610612765,2010,2010-01-12,-0.2929642578474786,-0.8267627614268862,0.17342456108104273,-0.6427760932216093,False
1780,HOU,1610612745,UTA,1610612762,2010,2010-02-16,-0.12510866011774385,-0.20045315234616415,0.7595412775630566,-0.040113535021835935,False
1781,WAS,1610612764,SAC,1610612758,2010,2010-01-16,-0.2929642578474786,-0.8267627614268862,-0.7926816863258956,-0.5284446696465529,True
1782,WAS,1610612764,POR,1610612757,2010,2010-01-18,-0.2929642578474786,-0.8267627614268862,0.7448694110093419,0.4289098881508565,True
1783,GSW,1610612744,DEN,1610612743,2010,2010-02-25,-0.4529456681519132,-0.9336454185647092,0.3037413115832176,0.2644026577671972,False
1784,WAS,1610612764,DAL,1610612742,2010,2010-01-20,-0.2929642578474786,-0.8267627614268862,0.195820213155436,0.42205718403605097,False
1785,WAS,1610612764,MIA,1610612748,2010,2010-01-22,-0.2929642578474786,-0.8267627614268862,-0.36332056118312095,0.11817007572040733,False
1786,CHI,1610612741,PHI,1610612755,2010,2009-11-14,-0.2698346582149949,-0.046032336467389516,-0.934542731502128,0.3724834255021624,True
1787,WAS,1610612764,LAC,1610612746,2010,2010-01-24,-0.2929642578474786,-0.8267627614268862,-0.9770204691699579,-0.468856909371209,False
1788,HOU,1610612745,NYK,1610612752,2010,2010-01-09,-0.12510866011774385,-0.20045315234616415,0.2326375610515613,-0.6717021385233146,True
1789,WAS,1610612764,LAL,1610612747,2010,2010-01-26,-0.2929642578474786,-0.8267627614268862,0.817334636870838,0.7751493125503258,False
1790,CHI,1610612741,BKN,1610612751,2010,2010-03-27,-0.2698346582149949,-0.046032336467389516,-0.6148266675804456,-0.4725585027434798,True
1791,HOU,1610612745,MEM,1610612763,2010,2010-03-17,-0.12510866011774385,-0.20045315234616415,-0.2388136865216781,-0.247940182241275,True
1792,WAS,1610612764,NYK,1610612752,2010,2010-01-30,-0.2929642578474786,-0.8267627614268862,0.2326375610515613,-0.6717021385233146,True
1793,ORL,1610612753,TOR,1610612761,2010,2010-01-06,1.0123012835584813,0.5993072599357703,-0.3177289934325637,-0.2713627285810588,False
1794,HOU,1610612745,WAS,1610612764,2010,2010-03-30,-0.12510866011774385,-0.20045315234616415,-0.2929642578474786,-0.8267627614268862,True
1795,GSW,1610612744,PHI,1610612755,2010,2010-02-23,-0.4529456681519132,-0.9336454185647092,-0.934542731502128,0.3724834255021624,False
1796,ORL,1610612753,ATL,1610612737,2010,2010-01-09,1.0123012835584813,0.5993072599357703,0.08273249274755534,0.016710302544796184,True
1797,ORL,1610612753,LAL,1610612747,2010,2010-03-07,1.0123012835584813,0.5993072599357703,0.817334636870838,0.7751493125503258,True
1798,IND,1610612754,MIN,1610612750,2010,2010-01-02,0.02342074640127612,-0.5159814693367082,-0.37545005597028397,-0.4625809954272652,True
1799,UTA,1610612762,POR,1610612757,2010,2010-02-03,0.7595412775630566,-0.040113535021835935,0.7448694110093419,0.4289098881508565,True
1800,LAC,1610612746,PHX,1610612756,2010,2009-10-28,-0.9770204691699579,-0.468856909371209,0.945120762432998,-1.1251904567876867,False
1801,LAC,1610612746,POR,1610612757,2010,2010-01-04,-0.9770204691699579,-0.468856909371209,0.7448694110093419,0.4289098881508565,True
1802,OKC,1610612760,PHX,1610612756,2010,2010-02-23,-0.8542229504249603,-0.4429992467902305,0.945120762432998,-1.1251904567876867,False
1803,TOR,1610612761,ORL,1610612753,2010,2009-11-01,-0.3177289934325637,-0.2713627285810588,1.0123012835584813,0.5993072599357703,False
1804,TOR,1610612761,MEM,1610612763,2010,2010-02-17,-0.3177289934325637,-0.2713627285810588,-0.2388136865216781,-0.247940182241275,False
1805,OKC,1610612760,DAL,1610612742,2010,2010-02-16,-0.8542229504249603,-0.4429992467902305,0.195820213155436,0.42205718403605097,True
1806,LAC,1610612746,MIA,1610612748,2010,2010-01-10,-0.9770204691699579,-0.468856909371209,-0.36332056118312095,0.11817007572040733,True
1807,TOR,1610612761,BKN,1610612751,2010,2010-02-03,-0.3177289934325637,-0.2713627285810588,-0.6148266675804456,-0.4725585027434798,True
1808,LAC,1610612746,LAL,1610612747,2010,2010-01-06,-0.9770204691699579,-0.468856909371209,0.817334636870838,0.7751493125503258,True
1809,OKC,1610612760,ATL,1610612737,2010,2010-02-02,-0.8542229504249603,-0.4429992467902305,0.08273249274755534,0.016710302544796184,True
1810,ATL,1610612737,LAC,1610612746,2010,2010-02-03,0.08273249274755534,0.016710302544796184,-0.9770204691699579,-0.468856909371209,True
1811,TOR,1610612761,PHI,1610612755,2010,2010-02-10,-0.3177289934325637,-0.2713627285810588,-0.934542731502128,0.3724834255021624,True
1812,ATL,1610612737,HOU,1610612745,2010,2009-11-20,0.08273249274755534,0.016710302544796184,-0.12510866011774385,-0.20045315234616415,True
1813,OKC,1610612760,MIN,1610612750,2010,2010-02-26,-0.8542229504249603,-0.4429992467902305,-0.37545005597028397,-0.4625809954272652,True
1814,TOR,1610612761,DET,1610612765,2010,2009-11-04,-0.3177289934325637,-0.2713627285810588,0.17342456108104273,-0.6427760932216093,True
1815,TOR,1610612761,SAC,1610612758,2010,2010-02-07,-0.3177289934325637,-0.2713627285810588,-0.7926816863258956,-0.5284446696465529,True
1816,DET,1610612765,WAS,1610612764,2010,2009-12-06,0.17342456108104273,-0.6427760932216093,-0.2929642578474786,-0.8267627614268862,True
1817,TOR,1610612761,WAS,1610612764,2010,2010-02-20,-0.3177289934325637,-0.2713627285810588,-0.2929642578474786,-0.8267627614268862,True
1818,TOR,1610612761,DEN,1610612743,2010,2010-03-26,-0.3177289934325637,-0.2713627285810588,0.3037413115832176,0.2644026577671972,False
1819,TOR,1610612761,UTA,1610612762,2010,2010-03-24,-0.3177289934325637,-0.2713627285810588,0.7595412775630566,-0.040113535021835935,False
1820,LAC,1610612746,DAL,1610612742,2010,2009-10-31,-0.9770204691699579,-0.468856909371209,0.195820213155436,0.42205718403605097,False
1821,DET,1610612765,PHI,1610612755,2010,2010-01-09,0.17342456108104273,-0.6427760932216093,-0.934542731502128,0.3724834255021624,False
1822,TOR,1610612761,OKC,1610612760,2010,2010-03-19,-0.3177289934325637,-0.2713627285810588,-0.8542229504249603,-0.4429992467902305,False
1823,LAC,1610612746,POR,1610612757,2010,2010-04-07,-0.9770204691699579,-0.468856909371209,0.7448694110093419,0.4289098881508565,False
1824,ATL,1610612737,DET,1610612765,2010,2010-03-13,0.08273249274755534,0.016710302544796184,0.17342456108104273,-0.6427760932216093,True
1825,ATL,1610612737,DAL,1610612742,2010,2010-02-26,0.08273249274755534,0.016710302544796184,0.195820213155436,0.42205718403605097,False
1826,UTA,1610612762,OKC,1610612760,2010,2010-04-06,0.7595412775630566,-0.040113535021835935,-0.8542229504249603,-0.4429992467902305,True
1827,DET,1610612765,MIL,1610612749,2010,2009-12-04,0.17342456108104273,-0.6427760932216093,-0.7520995686247551,-0.21136798636167212,True
1828,LAC,1610612746,BOS,1610612738,2010,2009-12-27,-0.9770204691699579,-0.468856909371209,0.16667739911667218,0.7456245531408469,True
1829,UTA,1610612762,ORL,1610612753,2010,2009-12-10,0.7595412775630566,-0.040113535021835935,1.0123012835584813,0.5993072599357703,True
1830,LAC,1610612746,GSW,1610612744,2010,2010-04-10,-0.9770204691699579,-0.468856909371209,-0.4529456681519132,-0.9336454185647092,True
1831,LAC,1610612746,DET,1610612765,2010,2010-02-24,-0.9770204691699579,-0.468856909371209,0.17342456108104273,-0.6427760932216093,True
1832,LAC,1610612746,MEM,1610612763,2010,2009-11-07,-0.9770204691699579,-0.468856909371209,-0.2388136865216781,-0.247940182241275,True
1833,LAC,1610612746,NOP,1610612740,2010,2009-11-09,-0.9770204691699579,-0.468856909371209,-0.18833237249716409,0.5595499972366016,False
1834,CHI,1610612741,MEM,1610612763,2010,2010-03-04,-0.2698346582149949,-0.046032336467389516,-0.2388136865216781,-0.247940182241275,False
1835,LAC,1610612746,ORL,1610612753,2010,2009-12-08,-0.9770204691699579,-0.468856909371209,1.0123012835584813,0.5993072599357703,False
1836,LAC,1610612746,SAC,1610612758,2010,2010-02-20,-0.9770204691699579,-0.468856909371209,-0.7926816863258956,-0.5284446696465529,True
1837,ATL,1610612737,DEN,1610612743,2010,2009-11-07,0.08273249274755534,0.016710302544796184,0.3037413115832176,0.2644026577671972,True
1838,LAC,1610612746,SAS,1610612759,2010,2009-12-13,-0.9770204691699579,-0.468856909371209,0.3577999761065089,0.021455290480697026,False
1839,ATL,1610612737,NYK,1610612752,2010,2010-01-01,0.08273249274755534,0.016710302544796184,0.2326375610515613,-0.6717021385233146,False
1840,ATL,1610612737,PHI,1610612755,2010,2010-03-03,0.08273249274755534,0.016710302544796184,-0.934542731502128,0.3724834255021624,True
1841,LAC,1610612746,CHA,1610612766,2010,2010-02-22,-0.9770204691699579,-0.468856909371209,-0.5488898091514935,0.3504840137529429,True
1842,LAC,1610612746,PHX,1610612756,2010,2010-03-03,-0.9770204691699579,-0.468856909371209,0.945120762432998,-1.1251904567876867,False
1843,ATL,1610612737,MIL,1610612749,2010,2010-02-28,0.08273249274755534,0.016710302544796184,-0.7520995686247551,-0.21136798636167212,True
1844,OKC,1610612760,MEM,1610612763,2010,2010-04-14,-0.8542229504249603,-0.4429992467902305,-0.2388136865216781,-0.247940182241275,True
1845,CHI,1610612741,SAS,1610612759,2010,2009-10-29,-0.2698346582149949,-0.046032336467389516,0.3577999761065089,0.021455290480697026,True
1846,LAC,1610612746,NYK,1610612752,2010,2010-04-04,-0.9770204691699579,-0.468856909371209,0.2326375610515613,-0.6717021385233146,False
1847,LAC,1610612746,MIN,1610612750,2010,2009-11-02,-0.9770204691699579,-0.468856909371209,-0.37545005597028397,-0.4625809954272652,True
1848,OKC,1610612760,POR,1610612757,2010,2010-03-28,-0.8542229504249603,-0.4429992467902305,0.7448694110093419,0.4289098881508565,False
1849,ATL,1610612737,GSW,1610612744,2010,2010-03-05,0.08273249274755534,0.016710302544796184,-0.4529456681519132,-0.9336454185647092,True
1850,UTA,1610612762,PHI,1610612755,2010,2009-12-26,0.7595412775630566,-0.040113535021835935,-0.934542731502128,0.3724834255021624,True
1851,DET,1610612765,ORL,1610612753,2010,2010-01-31,0.17342456108104273,-0.6427760932216093,1.0123012835584813,0.5993072599357703,False
1852,OKC,1610612760,TOR,1610612761,2010,2010-02-28,-0.8542229504249603,-0.4429992467902305,-0.3177289934325637,-0.2713627285810588,True
1853,TOR,1610612761,LAC,1610612746,2010,2010-03-31,-0.3177289934325637,-0.2713627285810588,-0.9770204691699579,-0.468856909371209,True
1854,DET,1610612765,TOR,1610612761,2010,2009-12-23,0.17342456108104273,-0.6427760932216093,-0.3177289934325637,-0.2713627285810588,False
1855,OKC,1610612760,BKN,1610612751,2010,2010-03-12,-0.8542229504249603,-0.4429992467902305,-0.6148266675804456,-0.4725585027434798,True
1856,DET,1610612765,UTA,1610612762,2010,2010-03-10,0.17342456108104273,-0.6427760932216093,0.7595412775630566,-0.040113535021835935,False
1857,TOR,1610612761,PHX,1610612756,2010,2009-11-29,-0.3177289934325637,-0.2713627285810588,0.945120762432998,-1.1251904567876867,False
1858,DET,1610612765,ORL,1610612753,2010,2009-11-03,0.17342456108104273,-0.6427760932216093,1.0123012835584813,0.5993072599357703,True
1859,OKC,1610612760,NOP,1610612740,2010,2010-03-10,-0.8542229504249603,-0.4429992467902305,-0.18833237249716409,0.5595499972366016,True
1860,LAL,1610612747,PHX,1610612756,2010,2009-12-06,0.817334636870838,0.7751493125503258,0.945120762432998,-1.1251904567876867,True
1861,LAL,1610612747,MIN,1610612750,2010,2009-12-11,0.817334636870838,0.7751493125503258,-0.37545005597028397,-0.4625809954272652,True
1862,TOR,1610612761,ATL,1610612737,2010,2009-12-11,-0.3177289934325637,-0.2713627285810588,0.08273249274755534,0.016710302544796184,False
1863,DET,1610612765,IND,1610612754,2010,2010-01-22,0.17342456108104273,-0.6427760932216093,0.02342074640127612,-0.5159814693367082,False
1864,DET,1610612765,HOU,1610612745,2010,2010-03-07,0.17342456108104273,-0.6427760932216093,-0.12510866011774385,-0.20045315234616415,True
1865,OKC,1610612760,SAC,1610612758,2010,2010-03-02,-0.8542229504249603,-0.4429992467902305,-0.7926816863258956,-0.5284446696465529,True
1866,DET,1610612765,POR,1610612757,2010,2010-01-23,0.17342456108104273,-0.6427760932216093,0.7448694110093419,0.4289098881508565,False
1867,LAL,1610612747,UTA,1610612762,2010,2009-12-09,0.817334636870838,0.7751493125503258,0.7595412775630566,-0.040113535021835935,True
1868,OKC,1610612760,UTA,1610612762,2010,2009-12-31,-0.8542229504249603,-0.4429992467902305,0.7595412775630566,-0.040113535021835935,True
1869,DET,1610612765,ATL,1610612737,2010,2010-04-07,0.17342456108104273,-0.6427760932216093,0.08273249274755534,0.016710302544796184,True
1870,OKC,1610612760,CHA,1610612766,2010,2009-12-26,-0.8542229504249603,-0.4429992467902305,-0.5488898091514935,0.3504840137529429,True
1871,DET,1610612765,NOP,1610612740,2010,2010-01-15,0.17342456108104273,-0.6427760932216093,-0.18833237249716409,0.5595499972366016,True
1872,LAC,1610612746,LAL,1610612747,2010,2010-04-14,-0.9770204691699579,-0.468856909371209,0.817334636870838,0.7751493125503258,True
1873,TOR,1610612761,MIN,1610612750,2010,2009-12-08,-0.3177289934325637,-0.2713627285810588,-0.37545005597028397,-0.4625809954272652,True
1874,TOR,1610612761,PHI,1610612755,2010,2010-03-07,-0.3177289934325637,-0.2713627285810588,-0.934542731502128,0.3724834255021624,False
1875,LAC,1610612746,MIL,1610612749,2010,2010-03-17,-0.9770204691699579,-0.468856909371209,-0.7520995686247551,-0.21136798636167212,True
1876,OKC,1610612760,LAL,1610612747,2010,2010-03-26,-0.8542229504249603,-0.4429992467902305,0.817334636870838,0.7751493125503258,True
1877,ATL,1610612737,NOP,1610612740,2010,2009-11-14,0.08273249274755534,0.016710302544796184,-0.18833237249716409,0.5595499972366016,True
1878,ATL,1610612737,MIA,1610612748,2010,2010-02-10,0.08273249274755534,0.016710302544796184,-0.36332056118312095,0.11817007572040733,False
1879,TOR,1610612761,ATL,1610612737,2010,2010-03-17,-0.3177289934325637,-0.2713627285810588,0.08273249274755534,0.016710302544796184,True
1880,OKC,1610612760,HOU,1610612745,2010,2010-03-24,-0.8542229504249603,-0.4429992467902305,-0.12510866011774385,-0.20045315234616415,True
1881,LAC,1610612746,DAL,1610612742,2010,2010-04-12,-0.9770204691699579,-0.468856909371209,0.195820213155436,0.42205718403605097,False
1882,TOR,1610612761,POR,1610612757,2010,2010-02-24,-0.3177289934325637,-0.2713627285810588,0.7448694110093419,0.4289098881508565,False
1883,ATL,1610612737,POR,1610612757,2010,2009-11-16,0.08273249274755534,0.016710302544796184,0.7448694110093419,0.4289098881508565,True
1884,TOR,1610612761,CLE,1610612739,2010,2010-02-26,-0.3177289934325637,-0.2713627285810588,1.185424594223804,0.5244689200590348,False
1885,LAC,1610612746,OKC,1610612760,2010,2010-03-05,-0.9770204691699579,-0.468856909371209,-0.8542229504249603,-0.4429992467902305,False
1886,CHI,1610612741,IND,1610612754,2010,2010-02-24,-0.2698346582149949,-0.046032336467389516,0.02342074640127612,-0.5159814693367082,True
1887,LAC,1610612746,SAS,1610612759,2010,2010-02-06,-0.9770204691699579,-0.468856909371209,0.3577999761065089,0.021455290480697026,False
1888,DET,1610612765,MIL,1610612749,2010,2010-02-19,0.17342456108104273,-0.6427760932216093,-0.7520995686247551,-0.21136798636167212,False
1889,LAC,1610612746,MEM,1610612763,2010,2009-11-29,-0.9770204691699579,-0.468856909371209,-0.2388136865216781,-0.247940182241275,True
1890,OKC,1610612760,SAS,1610612759,2010,2010-03-22,-0.8542229504249603,-0.4429992467902305,0.3577999761065089,0.021455290480697026,False
1891,DET,1610612765,BOS,1610612738,2010,2010-03-02,0.17342456108104273,-0.6427760932216093,0.16667739911667218,0.7456245531408469,False
1892,ATL,1610612737,MIA,1610612748,2010,2009-11-18,0.08273249274755534,0.016710302544796184,-0.36332056118312095,0.11817007572040733,True
1893,ATL,1610612737,CHI,1610612741,2010,2010-02-05,0.08273249274755534,0.016710302544796184,-0.2698346582149949,-0.046032336467389516,True
1894,TOR,1610612761,NYK,1610612752,2010,2010-03-05,-0.3177289934325637,-0.2713627285810588,0.2326375610515613,-0.6717021385233146,True
1895,DET,1610612765,BOS,1610612738,2010,2010-01-20,0.17342456108104273,-0.6427760932216093,0.16667739911667218,0.7456245531408469,True
1896,DET,1610612765,CHA,1610612766,2010,2009-11-11,0.17342456108104273,-0.6427760932216093,-0.5488898091514935,0.3504840137529429,True
1897,OKC,1610612760,UTA,1610612762,2010,2010-03-14,-0.8542229504249603,-0.4429992467902305,0.7595412775630566,-0.040113535021835935,True
1898,LAC,1610612746,SAC,1610612758,2010,2010-03-21,-0.9770204691699579,-0.468856909371209,-0.7926816863258956,-0.5284446696465529,False
