0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
"T. Chandler, .T. Ariza, .T. Warren, .J. Jackson, .E. Okobo",PHX,1,1.9,7.0,3.0,4.0,75.0,1.0,1.0,100,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2018-10-17
"T. Chandler, .T. Ariza, .I. Canaan, .T. Warren, .D. Booker",PHX,1,1.6,3.0,1.0,2.0,50.0,1.0,1.0,100,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2018-10-17
"T. Ariza, .I. Canaan, .T. Warren, .D. Booker, .D. Ayton",PHX,1,1.2,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-4.0,2018-10-17
"T. Chandler, .T. Warren, .D. Booker, .J. Jackson, .E. Okobo",PHX,1,1.0,3.0,1.0,1.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,2018-10-17
"T. Chandler, .I. Canaan, .T. Daniels, .T. Warren, .J. Jackson",PHX,1,0.9,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"T. Ariza, .R. Anderson, .D. Booker, .D. Ayton, .E. Okobo",PHX,1,0.7,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018-10-17
"T. Ariza, .I. Canaan, .D. Booker, .J. Jackson, .D. Ayton",PHX,1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"T. Ariza, .R. Anderson, .M. Bridges, .D. Ayton, .E. Okobo",PHX,1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"T. Ariza, .R. Anderson, .I. Canaan, .J. Jackson, .D. Ayton",PHX,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"T. Chandler, .T. Ariza, .R. Anderson, .I. Canaan, .D. Booker",PHX,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"D. Jordan, .W. Matthews, .D. Finney-Smith, .D. Smith Jr., .L. Doncic",DAL,1,20.0,44.0,18.0,37.0,48.6,3.0,13.0,23.1,5.0,8.0,62.5,5.0,12.0,17.0,13.0,4.0,4.0,3.0,1.0,8.0,9.0,-13.0,2018-10-17
"J. Barea, .W. Matthews, .D. Powell, .M. Kleber, .J. Brunson",DAL,1,7.3,19.0,7.0,10.0,70.0,3.0,4.0,75.0,2.0,3.0,66.7,0.0,4.0,4.0,5.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,2018-10-17
"D. Jordan, .D. Finney-Smith, .D. Smith Jr., .J. Brunson, .L. Doncic",DAL,1,3.5,4.0,1.0,7.0,14.3,0.0,2.0,0.0,2.0,2.0,100,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,-1.0,2018-10-17
"J. Barea, .D. Powell, .M. Kleber, .J. Brunson, .L. Doncic",DAL,1,3.3,9.0,4.0,6.0,66.7,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2018-10-17
"D. Harris, .J. Barea, .W. Matthews, .D. Powell, .M. Kleber",DAL,1,2.0,7.0,2.0,4.0,50.0,1.0,1.0,100,2.0,2.0,100,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2018-10-17
"D. Harris, .J. Barea, .D. Jordan, .M. Kleber, .R. Broekhoff",DAL,1,1.9,3.0,1.0,4.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,2018-10-17
"J. Barea, .D. Jordan, .W. Matthews, .D. Finney-Smith, .L. Doncic",DAL,1,1.8,3.0,1.0,3.0,33.3,1.0,1.0,100,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,2018-10-17
"J. Barea, .D. Powell, .D. Finney-Smith, .J. Brunson, .L. Doncic",DAL,1,1.8,4.0,1.0,4.0,25.0,0.0,1.0,0.0,2.0,2.0,100,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2018-10-17
"D. Jordan, .W. Matthews, .D. Finney-Smith, .D. Smith Jr., .J. Brunson",DAL,1,1.3,2.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2018-10-17
"D. Harris, .J. Barea, .D. Jordan, .D. Finney-Smith, .D. Smith Jr",DAL,1,1.2,5.0,2.0,4.0,50.0,0.0,1.0,0.0,1.0,1.0,100,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2018-10-17
"W. Matthews, .D. Powell, .D. Smith Jr., .M. Kleber, .J. Brunson",DAL,1,1.1,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0,2018-10-17
"D. Powell, .J. Brunson, .L. Doncic, .R. Spalding, .R. Broekhoff",DAL,1,0.9,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2018-10-17
"J. Barea, .W. Matthews, .D. Powell, .M. Kleber, .R. Broekhoff",DAL,1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-2.0,2018-10-17
"D. Harris, .D. Jordan, .D. Finney-Smith, .D. Smith Jr., .L. Doncic",DAL,1,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,2018-10-17
"D. Harris, .J. Barea, .D. Powell, .M. Kleber, .R. Broekhoff",DAL,1,0.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2018-10-17
"J. Barea, .D. Jordan, .W. Matthews, .D. Finney-Smith, .D. Smith Jr",DAL,1,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"D. Finney-Smith, .D. Smith Jr., .M. Kleber, .J. Brunson, .L. Doncic",DAL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"D. Harris, .J. Barea, .D. Jordan, .D. Smith Jr., .M. Kleber",DAL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"D. Harris, .J. Barea, .D. Jordan, .W. Matthews, .M. Kleber",DAL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"D. Jordan, .D. Powell, .D. Finney-Smith, .J. Brunson, .L. Doncic",DAL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"D. Jordan, .W. Matthews, .D. Finney-Smith, .M. Kleber, .L. Doncic",DAL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"D. Powell, .D. Finney-Smith, .J. Brunson, .L. Doncic, .R. Spalding",DAL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"J. Barea, .W. Matthews, .D. Finney-Smith, .J. Brunson, .L. Doncic",DAL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"W. Matthews, .D. Finney-Smith, .M. Kleber, .J. Brunson, .L. Doncic",DAL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"W. Matthews, .D. Powell, .M. Kleber, .J. Brunson, .L. Doncic",DAL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"N. Bjelica, .W. Cauley-Stein, .B. Hield, .Y. Ferrell, .D. Fox",SAC,1,14.0,39.0,16.0,26.0,61.5,3.0,6.0,50.0,4.0,8.0,50.0,2.0,10.0,12.0,5.0,3.0,2.0,2.0,2.0,6.0,5.0,20.0,2018-10-17
"W. Cauley-Stein, .B. Hield, .Y. Ferrell, .D. Fox, .J. Jackson",SAC,1,6.4,20.0,8.0,14.0,57.1,1.0,3.0,33.3,3.0,4.0,75.0,0.0,5.0,5.0,5.0,1.0,1.0,1.0,0.0,5.0,5.0,2.0,2018-10-17
"I. Shumpert, .W. Cauley-Stein, .D. Fox, .J. Jackson, .M. Bagley III",SAC,1,4.9,17.0,8.0,12.0,66.7,1.0,1.0,100,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,3.0,2018-10-17
"N. Bjelica, .W. Cauley-Stein, .B. Hield, .D. Fox, .J. Jackson",SAC,1,4.2,7.0,2.0,8.0,25.0,1.0,1.0,100,2.0,2.0,100,1.0,4.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2018-10-17
"N. Bjelica, .W. Cauley-Stein, .Y. Ferrell, .D. Fox, .J. Jackson",SAC,1,3.8,13.0,5.0,7.0,71.4,0.0,1.0,0.0,3.0,4.0,75.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,2018-10-17
"I. Shumpert, .J. Jackson, .H. Giles III, .F. Mason, .M. Bagley III",SAC,1,3.0,4.0,2.0,6.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-8.0,2018-10-17
"I. Shumpert, .B. Hield, .Y. Ferrell, .J. Jackson, .H. Giles III",SAC,1,2.5,4.0,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,-2.0,2018-10-17
"I. Shumpert, .B. Hield, .H. Giles III, .F. Mason, .M. Bagley III",SAC,1,2.0,3.0,1.0,5.0,20.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-4.0,2018-10-17
"N. Bjelica, .I. Shumpert, .W. Cauley-Stein, .D. Fox, .J. Jackson",SAC,1,1.6,4.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,2018-10-17
"N. Bjelica, .I. Shumpert, .Y. Ferrell, .J. Jackson, .H. Giles III",SAC,1,1.5,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,-6.0,2018-10-17
"N. Bjelica, .W. Cauley-Stein, .B. Hield, .D. Fox, .M. Bagley III",SAC,1,1.5,4.0,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.0,2018-10-17
"I. Shumpert, .W. Cauley-Stein, .B. Hield, .Y. Ferrell, .J. Jackson",SAC,1,0.8,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0,2018-10-17
"I. Shumpert, .W. Cauley-Stein, .Y. Ferrell, .J. Jackson, .M. Bagley III",SAC,1,0.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,2018-10-17
"N. Bjelica, .Y. Ferrell, .D. Fox, .J. Jackson, .H. Giles III",SAC,1,0.7,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-3.0,2018-10-17
"I. Shumpert, .W. Cauley-Stein, .B. Hield, .D. Fox, .J. Jackson",SAC,1,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,2018-10-17
"I. Shumpert, .W. Cauley-Stein, .D. Fox, .J. Jackson, .H. Giles III",SAC,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"I. Shumpert, .D. Fox, .J. Jackson, .F. Mason, .M. Bagley III",SAC,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"I. Shumpert, .W. Cauley-Stein, .Y. Ferrell, .D. Fox, .J. Jackson",SAC,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,2018-10-17
"W. Cauley-Stein, .B. Hield, .D. Fox, .H. Giles III, .M. Bagley III",SAC,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"W. Cauley-Stein, .B. Hield, .H. Giles III, .F. Mason, .M. Bagley III",SAC,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"W. Cauley-Stein, .Y. Ferrell, .D. Fox, .J. Jackson, .H. Giles III",SAC,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"J. Crowder, .R. Gobert, .D. Exum, .J. Ingles, .D. Mitchell",UTA,1,12.1,28.0,8.0,20.0,40.0,1.0,10.0,10.0,11.0,13.0,84.6,1.0,8.0,9.0,4.0,5.0,3.0,0.0,1.0,7.0,11.0,-1.0,2018-10-17
"R. Rubio, .D. Favors, .R. Gobert, .J. Ingles, .D. Mitchell",UTA,1,6.9,5.0,2.0,10.0,20.0,1.0,1.0,100,0.0,2.0,0.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,-18.0,2018-10-17
"D. Favors, .A. Burks, .J. Crowder, .D. Exum, .J. Ingles",UTA,1,5.4,21.0,7.0,11.0,63.6,3.0,4.0,75.0,4.0,5.0,80.0,0.0,8.0,8.0,6.0,0.0,1.0,0.0,0.0,2.0,3.0,12.0,2018-10-17
"R. Rubio, .J. Crowder, .R. Gobert, .J. Ingles, .D. Mitchell",UTA,1,4.5,12.0,5.0,10.0,50.0,2.0,3.0,66.7,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,-3.0,2018-10-17
"J. Crowder, .R. Gobert, .D. Exum, .R. O'Neale, .D. Mitchell",UTA,1,3.6,7.0,3.0,6.0,50.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,4.0,5.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,-1.0,2018-10-17
"R. Rubio, .D. Favors, .A. Burks, .R. Gobert, .D. Mitchell",UTA,1,2.8,12.0,5.0,5.0,100,2.0,2.0,100,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,2018-10-17
"R. Rubio, .D. Favors, .A. Burks, .J. Crowder, .J. Ingles",UTA,1,2.5,6.0,1.0,2.0,50.0,0.0,0.0,0.0,4.0,5.0,80.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2018-10-17
"R. Rubio, .D. Favors, .A. Burks, .J. Ingles, .G. Niang",UTA,1,2.0,4.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.0,2018-10-17
"R. Rubio, .A. Burks, .J. Crowder, .R. Gobert, .D. Mitchell",UTA,1,1.9,3.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-4.0,2018-10-17
"R. Rubio, .J. Crowder, .R. Gobert, .R. O'Neale, .D. Mitchell",UTA,1,1.3,7.0,2.0,3.0,66.7,1.0,1.0,100,2.0,2.0,100,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2018-10-17
"A. Burks, .J. Crowder, .R. Gobert, .D. Exum, .D. Mitchell",UTA,1,1.1,7.0,2.0,2.0,100,1.0,1.0,100,2.0,2.0,100,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,2018-10-17
"D. Favors, .A. Burks, .R. Gobert, .D. Exum, .J. Ingles",UTA,1,1.1,5.0,2.0,2.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2018-10-17
"D. Favors, .R. Gobert, .D. Exum, .R. O'Neale, .D. Mitchell",UTA,1,0.9,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2018-10-17
"D. Favors, .A. Burks, .J. Crowder, .D. Exum, .R. O'Neale",UTA,1,0.8,3.0,1.0,1.0,100,0.0,0.0,0.0,1.0,3.0,33.3,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2018-10-17
"D. Favors, .R. Gobert, .D. Exum, .J. Ingles, .D. Mitchell",UTA,1,0.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-10-17
"D. Favors, .A. Burks, .R. Gobert, .D. Exum, .D. Mitchell",UTA,1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"A. Burks, .J. Crowder, .D. Exum, .R. O'Neale, .D. Mitchell",UTA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"D. Favors, .A. Burks, .J. Crowder, .D. Exum, .D. Mitchell",UTA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"D. Favors, .A. Burks, .J. Crowder, .J. Ingles, .R. O'Neale",UTA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"D. Favors, .J. Crowder, .R. Gobert, .D. Exum, .D. Mitchell",UTA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"D. Favors, .J. Crowder, .R. Gobert, .J. Ingles, .D. Mitchell",UTA,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2018-10-17
"R. Rubio, .D. Favors, .A. Burks, .G. Niang, .D. Mitchell",UTA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"L. Aldridge, .R. Gay, .D. DeRozan, .J. Poeltl, .B. Forbes",SAS,1,7.9,19.0,7.0,18.0,38.9,1.0,4.0,25.0,4.0,5.0,80.0,5.0,4.0,9.0,3.0,0.0,1.0,1.0,0.0,3.0,5.0,2.0,2018-10-17
"L. Aldridge, .D. DeRozan, .P. Mills, .D. Bertans, .B. Forbes",SAS,1,5.0,15.0,5.0,12.0,41.7,0.0,3.0,0.0,5.0,7.0,71.4,3.0,2.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,5.0,-3.0,2018-10-17
"P. Gasol, .L. Aldridge, .R. Gay, .P. Mills, .B. Forbes",SAS,1,4.8,11.0,4.0,8.0,50.0,2.0,3.0,66.7,1.0,2.0,50.0,0.0,4.0,4.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,2018-10-17
"P. Gasol, .L. Aldridge, .M. Belinelli, .D. DeRozan, .P. Mills",SAS,1,4.4,8.0,3.0,8.0,37.5,1.0,1.0,100,1.0,2.0,50.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,-5.0,2018-10-17
"L. Aldridge, .M. Belinelli, .D. DeRozan, .P. Mills, .D. Bertans",SAS,1,3.4,11.0,4.0,9.0,44.4,2.0,3.0,66.7,1.0,2.0,50.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,9.0,2018-10-17
"L. Aldridge, .M. Belinelli, .D. DeRozan, .D. Bertans, .B. Forbes",SAS,1,3.0,9.0,3.0,5.0,60.0,3.0,3.0,100,0.0,0.0,0.0,1.0,4.0,5.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,6.0,2018-10-17
"P. Gasol, .M. Belinelli, .D. DeRozan, .D. Cunningham, .P. Mills",SAS,1,2.6,6.0,1.0,4.0,25.0,1.0,2.0,50.0,3.0,4.0,75.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2018-10-17
"L. Aldridge, .R. Gay, .D. DeRozan, .D. Bertans, .B. Forbes",SAS,1,2.3,4.0,2.0,5.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2018-10-17
"P. Gasol, .L. Aldridge, .D. DeRozan, .P. Mills, .B. Forbes",SAS,1,2.0,6.0,3.0,5.0,60.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2018-10-17
"P. Gasol, .L. Aldridge, .R. Gay, .M. Belinelli, .P. Mills",SAS,1,2.0,4.0,1.0,3.0,33.3,0.0,0.0,0.0,2.0,3.0,66.7,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-3.0,2018-10-17
"L. Aldridge, .R. Gay, .D. DeRozan, .P. Mills, .D. Bertans",SAS,1,1.9,4.0,1.0,4.0,25.0,0.0,1.0,0.0,2.0,2.0,100,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-3.0,2018-10-17
"P. Gasol, .L. Aldridge, .M. Belinelli, .D. DeRozan, .B. Forbes",SAS,1,1.8,4.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,-1.0,2018-10-17
"L. Aldridge, .R. Gay, .M. Belinelli, .D. DeRozan, .P. Mills",SAS,1,1.7,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-3.0,2018-10-17
"P. Gasol, .R. Gay, .M. Belinelli, .D. Cunningham, .P. Mills",SAS,1,1.5,4.0,1.0,1.0,100,0.0,0.0,0.0,2.0,2.0,100,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2018-10-17
"P. Gasol, .M. Belinelli, .D. Cunningham, .D. Bertans, .B. Forbes",SAS,1,1.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-4.0,2018-10-17
"P. Gasol, .D. DeRozan, .D. Cunningham, .D. Bertans, .B. Forbes",SAS,1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,-2.0,2018-10-17
"P. Gasol, .L. Aldridge, .R. Gay, .D. DeRozan, .B. Forbes",SAS,1,0.9,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2018-10-17
"P. Gasol, .L. Aldridge, .R. Gay, .D. DeRozan, .P. Mills",SAS,1,0.5,3.0,1.0,1.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2018-10-17
"L. Aldridge, .R. Gay, .M. Belinelli, .D. Cunningham, .P. Mills",SAS,1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"L. Aldridge, .D. DeRozan, .D. Cunningham, .P. Mills, .B. Forbes",SAS,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2018-10-17
